utterance,response,speaker,responder,error,age,response_time,utterance_time,past_tense,plural,overreg,overlap,source_file,error_type,rl
grew,and so did all the rest,CHI,MOT,FALSE,36,0.31300000000010186,0.9059999999999491,TRUE,FALSE,FALSE,FALSE,fraser/3-00-08b.xml,no error,6
three hammers three hammers three hammers,Peter works with three hammers this fine day,CHI,MOT,FALSE,36,0.18599999999992178,2.786000000000058,FALSE,TRUE,FALSE,FALSE,fraser/3-00-08b.xml,no error,8
old man he played one,he played knick on my,CHI,MOT,FALSE,36,0.11599999999998545,2.288000000000011,TRUE,FALSE,FALSE,FALSE,fraser/3-00-08b.xml,no error,5
with a knick Paddywhack this old man came rolling home,London bridge is falling down falling down falling down,CHI,MOT,FALSE,36,0.18499999999994543,5.5620000000001255,TRUE,FALSE,FALSE,FALSE,fraser/3-00-08b.xml,no error,9
lived in a box,he swam in a puddle,CHI,MOT,FALSE,36,0.4420000000000073,2.229000000000042,TRUE,FALSE,FALSE,FALSE,fraser/3-00-08b.xml,no error,5
rocks,he snapped at a mosquito,CHI,MOT,FALSE,36,0.8250000000000455,0.9519999999999982,FALSE,TRUE,FALSE,FALSE,fraser/3-00-08b.xml,no error,5
xxx rocks,he snapped at a mosquito,CHI,MOT,FALSE,36,0.9869999999998527,1.800000000000182,FALSE,TRUE,FALSE,FALSE,fraser/3-00-08b.xml,no error,5
people,here is the parson,CHI,MOT,FALSE,36,0.91800000000012,0.974999999999909,FALSE,TRUE,FALSE,FALSE,fraser/3-00-08b.xml,no error,4
grasses,making them shake,CHI,MOT,FALSE,36,0.07000000000016371,1.0099999999997635,FALSE,TRUE,FALSE,FALSE,fraser/3-00-08b.xml,no error,3
said the s,as he slid through the grasses,CHI,MOT,FALSE,36,-0.8360000000002401,1.1959999999999127,TRUE,FALSE,FALSE,TRUE,fraser/3-00-08b.xml,no error,6
grasses,making them shake,CHI,MOT,FALSE,36,0.24399999999968713,1.0220000000003893,FALSE,TRUE,FALSE,FALSE,fraser/3-00-08b.xml,no error,3
I want some I want one I want some of those little things,I tell you what you could have,CHI,MOT,FALSE,36,-0.6269999999999527,4.807000000000244,FALSE,TRUE,FALSE,TRUE,fraser/3-00-08b.xml,no error,7
I want to touch my knees,you did didn't you,CHI,MOT,FALSE,36,-0.46399999999999864,2.9490000000000123,FALSE,TRUE,FALSE,TRUE,fraser/3-00-10a.xml,no error,5
cakes cakes cakes,hey are you not talking to me,CHI,MOT,FALSE,36,0.20900000000006003,2.530999999999949,FALSE,TRUE,FALSE,FALSE,fraser/3-00-10a.xml,no error,7
xxx numbers,pardon,CHI,MOT,FALSE,36,0.2130000000001928,1.4279999999998836,FALSE,TRUE,FALSE,FALSE,fraser/3-00-10a.xml,no error,1
it breaked,did it break,CHI,MOT,TRUE,36,0.7119999999999891,1.5450000000000728,TRUE,FALSE,TRUE,FALSE,fraser/3-00-10a.xml,overregularization,3
I already started,you look like you're making a mess to me,CHI,MOT,TRUE,36,-0.3360000000002401,2.04300000000012,TRUE,FALSE,FALSE,TRUE,fraser/3-00-10a.xml,other error,10
where where are the sponges,can you have what,CHI,MOT,FALSE,36,0.17000000000007276,2.3330000000000837,FALSE,TRUE,FALSE,FALSE,fraser/3-00-10a.xml,no error,4
but we didn't went in,but you didn't went in,CHI,MOT,TRUE,36,0.16300000000001091,1.856999999999971,TRUE,FALSE,FALSE,FALSE,fraser/3-00-10b.xml,other error,6
but you don't stamped on books do you,no,CHI,MOT,TRUE,36,-0.6270000000000664,2.949000000000069,TRUE,FALSE,FALSE,TRUE,fraser/3-00-10b.xml,other error,1
and eight juices,and eight socks,CHI,MOT,FALSE,36,0.775000000000091,2.9020000000000437,FALSE,TRUE,FALSE,FALSE,fraser/3-00-10b.xml,no error,3
I already done the kangaroo,you've already done the kangaroo haven't you,CHI,MOT,TRUE,36,0,2.925000000000182,TRUE,FALSE,FALSE,FALSE,fraser/3-00-10b.xml,other error,9
but why she not picking those muds up,she will do in a minute,CHI,MOT,TRUE,36,0.7599999999997635,3.2849999999998545,FALSE,TRUE,FALSE,FALSE,fraser/3-00-10b.xml,other error,6
did I broke it,I hope not,CHI,MOT,TRUE,36,0.11599999999998545,1.6720000000000255,TRUE,FALSE,FALSE,FALSE,fraser/3-00-10b.xml,other error,3
I hope I didn't broke it,and I hope you didn't break it as well,CHI,MOT,TRUE,36,0.0909999999998945,2.356999999999971,TRUE,FALSE,FALSE,FALSE,fraser/3-00-10b.xml,other error,10
did somebody made a mess,yeah,CHI,MOT,TRUE,36,0.17399999999997817,2.2870000000000346,TRUE,FALSE,FALSE,FALSE,fraser/3-00-11a.xml,other error,1
this old man came rolling,Fraser did you do this jigsaw with Daddy,CHI,MOT,FALSE,36,0.4399999999998272,2.82100000000014,TRUE,FALSE,FALSE,FALSE,fraser/3-00-11a.xml,no error,8
I run away,and you had to have your tea didn't you,CHI,MOT,TRUE,36,0.5460000000002765,1.1720000000000255,TRUE,FALSE,FALSE,FALSE,fraser/3-00-11a.xml,other error,10
why did we already done them,why've we already done them,CHI,MOT,TRUE,36,0.8340000000002874,2.5729999999998654,TRUE,FALSE,FALSE,FALSE,fraser/3-00-11a.xml,other error,6
lots,is that it,CHI,MOT,FALSE,36,-1.009999999999991,1.009999999999991,FALSE,TRUE,FALSE,TRUE,fraser/3-00-12a.xml,no error,3
I opened lots of presents didn't,you,CHI,MOT,FALSE,36,-0.8700000000001182,2.9249999999999545,FALSE,TRUE,FALSE,TRUE,fraser/3-00-12a.xml,no error,1
dinosaurs weak,and dinosaurs,CHI,MOT,FALSE,36,0.3369999999999891,2.229000000000269,FALSE,TRUE,FALSE,FALSE,fraser/3-00-12a.xml,no error,2
where did J where did,clever boy,CHI,MOT,FALSE,36,-1.276999999999589,1.276999999999589,TRUE,FALSE,FALSE,TRUE,fraser/3-00-12a.xml,no error,2
all done,oh,CHI,MOT,FALSE,36,-1.1380000000003747,1.1380000000003747,TRUE,FALSE,FALSE,TRUE,fraser/3-00-12a.xml,no error,1
we haven't got I haven't got blue pile today,have you not,CHI,MOT,TRUE,36,0.16599999999999682,4.504000000000005,TRUE,FALSE,FALSE,FALSE,fraser/3-00-13b.xml,other error,3
we haven't got blue pile today,what happened to the blue pile then,CHI,MOT,TRUE,36,0.057999999999992724,2.5430000000000064,TRUE,FALSE,FALSE,FALSE,fraser/3-00-13b.xml,other error,7
that's why it breaked,it's not very good is it,CHI,MOT,TRUE,36,0.06499999999999773,2.0889999999999986,TRUE,FALSE,TRUE,FALSE,fraser/3-00-13b.xml,overregularization,7
I taked them off,oh Fraser,CHI,MOT,TRUE,36,0.046999999999997044,1.521000000000015,TRUE,FALSE,TRUE,FALSE,fraser/3-00-13b.xml,overregularization,2
and I were xxx,did you go to babyschool today,CHI,MOT,TRUE,36,0.1279999999999859,1.218999999999994,TRUE,FALSE,FALSE,FALSE,fraser/3-00-13b.xml,other error,6
but you wasn't cross,who wasn't cross,CHI,MOT,TRUE,36,0.17399999999997817,1.6019999999998618,TRUE,FALSE,FALSE,FALSE,fraser/3-00-13b.xml,other error,4
I went,xxx,CHI,MOT,FALSE,36,0.20299999999997453,1.7300000000000182,TRUE,FALSE,FALSE,FALSE,fraser/3-00-13b.xml,no error,1
Little_bear hurted it,Little_bear hurt it,CHI,MOT,TRUE,36,0.023000000000138243,3.168999999999869,TRUE,FALSE,TRUE,FALSE,fraser/3-00-13b.xml,overregularization,4
where did you put those two squares,I put them in in the um wardrobe,CHI,MOT,FALSE,36,0.8209999999999127,1.8460000000000036,FALSE,TRUE,FALSE,FALSE,fraser/3-00-13b.xml,no error,8
lots of pictures,lots of pictures,CHI,MOT,FALSE,36,-1.997000000000071,1.997000000000071,FALSE,TRUE,FALSE,TRUE,fraser/3-00-13v.xml,no error,3
I want read these ones,no,CHI,MOT,TRUE,36,-1.9729999999999563,1.9729999999999563,FALSE,TRUE,FALSE,TRUE,fraser/3-00-13v.xml,other error,1
no I started one,and then the piece,CHI,MOT,FALSE,36,-0.8009999999999309,1.5329999999999018,TRUE,FALSE,FALSE,TRUE,fraser/3-00-13v.xml,no error,4
look I got dinosaur piece,yeah keep going,CHI,MOT,TRUE,36,0,1.6720000000000255,TRUE,FALSE,FALSE,FALSE,fraser/3-00-13v.xml,other error,3
do you like leafy parts,oh yes,CHI,MOT,FALSE,36,-0.0929999999998472,1.7300000000000182,FALSE,TRUE,FALSE,TRUE,fraser/3-00-15a.xml,no error,2
who who danced,who jumps,CHI,MOT,FALSE,36,0.012000000000000455,2.9609999999999985,TRUE,FALSE,FALSE,FALSE,fraser/3-00-15b.xml,no error,2
xxx my hearts,was I on your heart shapes,CHI,MOT,FALSE,36,-0.2560000000000855,1.9039999999999964,FALSE,TRUE,FALSE,TRUE,fraser/3-00-15b.xml,no error,6
I breaked the Thomas thing,you did,CHI,MOT,TRUE,36,0.5590000000000828,2.7509999999999764,TRUE,FALSE,TRUE,FALSE,fraser/3-00-15b.xml,overregularization,2
I telled them off,did you,CHI,MOT,TRUE,36,0.09300000000007458,1.3819999999998345,TRUE,FALSE,TRUE,FALSE,fraser/3-00-15b.xml,overregularization,2
had,that's it,CHI,MOT,FALSE,36,-0.9280000000003383,0.9280000000003383,TRUE,FALSE,FALSE,TRUE,fraser/3-00-15b.xml,no error,3
flies,that's the thing about outside,CHI,MOT,FALSE,36,-0.2840000000001055,0.8360000000002401,FALSE,TRUE,FALSE,TRUE,fraser/3-00-15b.xml,no error,6
did,no,CHI,MOT,FALSE,36,-0.8009999999999309,0.8009999999999309,TRUE,FALSE,FALSE,TRUE,fraser/3-00-15b.xml,no error,1
that bit came off,mhm hm,CHI,MOT,TRUE,36,-1.7530000000001564,1.7760000000002947,TRUE,FALSE,FALSE,TRUE,fraser/3-00-15b.xml,other error,2
it breaked that bit,xxx and see,CHI,MOT,TRUE,36,1.8829999999998108,2.1010000000001128,TRUE,FALSE,TRUE,FALSE,fraser/3-00-15b.xml,overregularization,3
they came out,what's come out,CHI,MOT,TRUE,36,0.46900000000005093,1.3119999999998981,TRUE,FALSE,FALSE,FALSE,fraser/3-00-15b.xml,other error,4
it falled a bit,does it go,CHI,MOT,TRUE,36,0.6039999999998145,1.5320000000001528,TRUE,FALSE,TRUE,FALSE,fraser/3-00-15b.xml,overregularization,3
they're really big ones,yeah,CHI,MOT,FALSE,36,-0.1389999999999958,2.1939999999999884,FALSE,TRUE,FALSE,TRUE,fraser/3-00-16a.xml,no error,1
why is that truck fell down,I don't know,CHI,MOT,TRUE,36,0.34199999999998454,3.1580000000000155,TRUE,FALSE,FALSE,FALSE,fraser/3-00-16a.xml,other error,4
but why is that truck fell off,pardon,CHI,MOT,TRUE,36,0.18600000000014916,2.8799999999998818,TRUE,FALSE,FALSE,FALSE,fraser/3-00-16a.xml,other error,1
now that one woken up didn't it,yeah he's woken up hasn't he,CHI,MOT,TRUE,36,0,2.6239999999997963,TRUE,FALSE,FALSE,FALSE,fraser/3-00-16a.xml,other error,8
and these ones,you want me to put those ones away as well,CHI,MOT,FALSE,36,-0.31300000000010186,1.13799999999992,FALSE,TRUE,FALSE,TRUE,fraser/3-00-16a.xml,no error,10
but why she got why has she got mask,well they've all got masks haven't they because they've all made masks at school,CHI,MOT,TRUE,36,0.75,3.6339999999999577,TRUE,FALSE,FALSE,FALSE,fraser/3-00-16b.xml,other error,17
he taked it off,he did,CHI,MOT,TRUE,36,0.024999999999977263,1.393000000000029,TRUE,FALSE,TRUE,FALSE,fraser/3-00-16b.xml,overregularization,2
robot said,Jess,CHI,MOT,FALSE,36,0.4759999999999991,1.4400000000000546,TRUE,FALSE,FALSE,FALSE,fraser/3-00-16b.xml,no error,1
when I falled,did you bang it,CHI,MOT,TRUE,36,0.11899999999991451,1.8580000000001746,TRUE,FALSE,TRUE,FALSE,fraser/3-00-16b.xml,overregularization,4
did you caught me,yeah,CHI,MOT,TRUE,36,0.04300000000012005,2.1949999999999363,TRUE,FALSE,FALSE,FALSE,fraser/3-00-16b.xml,other error,1
who breaked the big truck,nobody broke it Fraser,CHI,MOT,TRUE,36,0,2.8900000000001,TRUE,FALSE,TRUE,FALSE,fraser/3-00-16b.xml,overregularization,4
I throwed it,yeah,CHI,MOT,TRUE,36,0.07400000000006912,1.6829999999999927,TRUE,FALSE,TRUE,FALSE,fraser/3-00-16b.xml,overregularization,1
we got some when we goed to the beach didn't we,that's right,CHI,MOT,TRUE,36,0.26700000000005275,3.644999999999982,TRUE,FALSE,TRUE,FALSE,fraser/3-00-16b.xml,overregularization,3
no it was Bob singed it,oh was it Bob singing,CHI,MOT,TRUE,36,0.10400000000004184,1.6030000000000655,TRUE,FALSE,TRUE,FALSE,fraser/3-00-16b.xml,overregularization,5
look the pieces not a bit noisy,it is a bit noisy,CHI,MOT,TRUE,36,0.10500000000001819,2.356999999999971,FALSE,TRUE,FALSE,FALSE,fraser/3-00-16b.xml,other error,5
who drawed on Lofty's eye,I don't know,CHI,MOT,TRUE,36,0.1160000000004402,2.125,TRUE,FALSE,TRUE,FALSE,fraser/3-00-16b.xml,overregularization,4
um felt game gone,I don't know,CHI,MOT,TRUE,36,0.20800000000008367,1.8460000000000036,TRUE,FALSE,FALSE,TRUE,fraser/3-00-16b.xml,other error,4
I I eated a big yoghurt,you were eating a big yoghurt,CHI,MOT,TRUE,36,-0.11599999999999966,2.379999999999999,TRUE,FALSE,TRUE,TRUE,fraser/3-00-18a.xml,overregularization,6
xxx strawberry flavored,that's right,CHI,MOT,FALSE,36,0.18600000000000705,2.3100000000000023,TRUE,FALSE,FALSE,FALSE,fraser/3-00-18a.xml,no error,3
they don't have helmets,they do,CHI,MOT,FALSE,36,-0.18599999999992178,1.7999999999999545,FALSE,TRUE,FALSE,TRUE,fraser/3-00-18a.xml,no error,2
there's lots of pieces,there's lots of pieces yeah,CHI,MOT,FALSE,36,-0.010999999999967258,1.9159999999997126,FALSE,TRUE,FALSE,TRUE,fraser/3-00-18a.xml,no error,6
they're very stuck,is that hard work,CHI,MOT,FALSE,36,0.8390000000003965,2.576999999999771,TRUE,FALSE,FALSE,FALSE,fraser/3-00-18a.xml,no error,4
one of these big books,which one,CHI,MOT,FALSE,36,0.057999999999992724,2.775000000000091,FALSE,TRUE,FALSE,FALSE,fraser/3-00-18a.xml,no error,2
snappy little dinosaurs,yeah,CHI,MOT,FALSE,36,-0.5799999999999272,2.1359999999999673,FALSE,TRUE,FALSE,TRUE,fraser/3-00-18a.xml,no error,1
did just have one,yeah you just had one,CHI,MOT,TRUE,36,0.17400000000003502,1.4049999999999727,TRUE,FALSE,FALSE,FALSE,fraser/3-00-18b.xml,other error,5
I wanna press the two ends,okay then,CHI,MOT,FALSE,36,0.046000000000276486,1.9510000000000218,FALSE,TRUE,FALSE,FALSE,fraser/3-00-18b.xml,no error,2
we didn't,xxx,CHI,MOT,FALSE,36,-1.5329999999999018,1.5329999999999018,TRUE,FALSE,FALSE,TRUE,fraser/3-00-18b.xml,no error,1
I nearly goed in the mud,yeah you did didn't you,CHI,MOT,TRUE,36,0.023000000000138243,1.8229999999998654,TRUE,FALSE,TRUE,FALSE,fraser/3-00-18b.xml,overregularization,6
lots,can you see,CHI,MOT,FALSE,36,-0.8829999999998108,0.9410000000002583,FALSE,TRUE,FALSE,TRUE,fraser/3-00-18b.xml,no error,3
and these are the good ones,what's his name,CHI,MOT,FALSE,36,-0.1269999999999527,1.4279999999999973,FALSE,TRUE,FALSE,TRUE,fraser/3-00-19a.xml,no error,4
did I missed him,yeah because if the door's opening that means Daddy's already in the house doesn't it,CHI,MOT,TRUE,36,-0.26700000000005275,1.3589999999999236,TRUE,FALSE,FALSE,TRUE,fraser/3-00-19a.xml,other error,18
puppies,look,CHI,MOT,FALSE,36,-0.30199999999967986,0.9869999999996253,FALSE,TRUE,FALSE,TRUE,fraser/3-00-19a.xml,no error,1
and those are doggies,yeah,CHI,MOT,FALSE,36,-0.2319999999999709,1.6829999999999927,FALSE,TRUE,FALSE,TRUE,fraser/3-00-19a.xml,no error,1
playing the dominoes,NA,CHI,MOT,FALSE,36,-0.32300000000032014,1.718000000000302,FALSE,TRUE,FALSE,TRUE,fraser/3-00-19a.xml,no error,NA
these are these are big dominoes,you're going to have to have a nice rest today aren't you,CHI,MOT,FALSE,36,-0.06999999999970896,2.031999999999698,FALSE,TRUE,FALSE,TRUE,fraser/3-00-19a.xml,no error,14
rockets,wow,CHI,MOT,FALSE,36,-1.9510000000000218,2.1600000000003092,FALSE,TRUE,FALSE,TRUE,fraser/3-00-19a.xml,no error,1
these are the high rockets,they are aren't they,CHI,MOT,FALSE,36,-0.34799999999995634,2.0080000000002656,FALSE,TRUE,FALSE,TRUE,fraser/3-00-19a.xml,no error,5
and these are three mouses,three mice,CHI,MOT,TRUE,36,0.0929999999998472,2.5080000000002656,FALSE,TRUE,TRUE,FALSE,fraser/3-00-19a.xml,overregularization,2
and these are flowers,nine flowers,CHI,MOT,FALSE,36,-0.2199999999997999,1.612999999999829,FALSE,TRUE,FALSE,TRUE,fraser/3-00-19a.xml,no error,2
there's two sixes,NA,CHI,MOT,FALSE,36,-0.39400000000023283,1.486000000000331,FALSE,TRUE,FALSE,TRUE,fraser/3-00-19a.xml,no error,NA
now there's two nines,yes,CHI,MOT,FALSE,36,-0.38400000000001455,2.5549999999998363,FALSE,TRUE,FALSE,TRUE,fraser/3-00-19a.xml,no error,1
did you went,yeah,CHI,MOT,TRUE,36,0.03499999999996817,0.6960000000000264,TRUE,FALSE,FALSE,FALSE,fraser/3-00-19b.xml,other error,1
we only bought today,oh dear,CHI,MOT,TRUE,36,0,1.7989999999999782,TRUE,FALSE,FALSE,FALSE,fraser/3-00-19b.xml,other error,2
boxes,Mrs,CHI,MOT,FALSE,36,0.6749999999999545,1.009999999999991,FALSE,TRUE,FALSE,FALSE,fraser/3-00-19b.xml,no error,1
is he the baddies too,yeah,CHI,MOT,TRUE,36,0.0030000000000427463,1.5090000000000146,FALSE,TRUE,FALSE,FALSE,fraser/3-00-19b.xml,other error,1
is he the baddies,yes,CHI,MOT,TRUE,36,0.6029999999999518,1.858000000000061,FALSE,TRUE,FALSE,FALSE,fraser/3-00-19b.xml,other error,1
that that's a baddie and that's a baddie and that's the baddie and that's a baddie and that's a baddie and that's a baddies,yes,CHI,MOT,TRUE,36,0.04600000000004911,8.323999999999955,FALSE,TRUE,FALSE,FALSE,fraser/3-00-19b.xml,other error,1
listened,did he listen to your chest,CHI,MOT,FALSE,36,0.19800000000003593,0.7659999999999627,TRUE,FALSE,FALSE,FALSE,fraser/3-00-20a.xml,no error,6
there was dustbin lorry,no,CHI,MOT,TRUE,36,0.41800000000000637,1.822999999999979,TRUE,FALSE,FALSE,FALSE,fraser/3-00-20a.xml,other error,1
because that was,this one,CHI,MOT,FALSE,36,0.18599999999992178,0.9400000000000546,TRUE,FALSE,FALSE,FALSE,fraser/3-00-20a.xml,no error,2
what's grey because that didn't go there,but I thought you said it went over there,CHI,MOT,TRUE,36,0.5720000000001164,2.890999999999849,TRUE,FALSE,FALSE,FALSE,fraser/3-00-20a.xml,other error,9
dog laughed,to see such fun,CHI,MOT,FALSE,36,0.4070000000001528,0.9049999999999727,TRUE,FALSE,FALSE,FALSE,fraser/3-00-20a.xml,no error,4
broke his crown,and Jill came tumbling,CHI,MOT,FALSE,36,0.1710000000000491,2.089999999999918,TRUE,FALSE,FALSE,FALSE,fraser/3-00-20a.xml,no error,4
have they got two rabbits,yeah,CHI,MOT,FALSE,36,-0.25500000000010914,2.0900000000001455,TRUE,TRUE,FALSE,TRUE,fraser/3-00-20a.xml,no error,1
have they got two rabbits,they have got two rabbits,CHI,MOT,FALSE,36,-0.2380000000000564,1.7650000000001,FALSE,TRUE,FALSE,TRUE,fraser/3-00-20a.xml,no error,5
I I want to stand on these rocks,pardon,CHI,MOT,FALSE,36,0.2780000000002474,4.980999999999767,FALSE,TRUE,FALSE,FALSE,fraser/3-00-20a.xml,no error,1
clink scales,clink scales,CHI,MOT,FALSE,36,0.36000000000012733,2.298999999999978,FALSE,TRUE,FALSE,FALSE,fraser/3-00-20a.xml,no error,2
mm my feet are in,what are you looking for,CHI,MOT,FALSE,36,0.2319999999999709,1.6720000000000255,FALSE,TRUE,FALSE,FALSE,fraser/3-00-20a.xml,no error,5
got to,we'll have to get you dressed first,CHI,MOT,FALSE,36,1.8779999999997017,1.2890000000002146,TRUE,FALSE,FALSE,FALSE,fraser/3-00-20a.xml,no error,8
I heared the people,you heard the people,CHI,MOT,TRUE,36,0.0350000000000108,1.4050000000000011,TRUE,FALSE,TRUE,FALSE,fraser/3-00-20b.xml,overregularization,4
three more weeks,and then you're off for the summer holiday,CHI,MOT,FALSE,36,-0.4759999999998854,1.1369999999999436,FALSE,TRUE,FALSE,TRUE,fraser/3-00-20b.xml,no error,9
my foots have gone,your feet have gone,CHI,MOT,TRUE,36,0.057999999999992724,1.6829999999999927,FALSE,TRUE,TRUE,FALSE,fraser/3-00-20b.xml,overregularization,4
what's gonna going to happen in these books,are you feeling better today then Fraser,CHI,MOT,FALSE,36,0.9279999999999973,2.228999999999928,FALSE,TRUE,FALSE,FALSE,fraser/3-00-21b.xml,no error,7
do you know who was that green one was it,that's a tree,CHI,MOT,TRUE,36,0.047000000000025466,2.727999999999952,TRUE,FALSE,FALSE,FALSE,fraser/3-00-21b.xml,other error,4
I wanna read a boys,you want to read the boys,CHI,MOT,TRUE,36,0.26700000000005275,2.0670000000000073,FALSE,TRUE,FALSE,FALSE,fraser/3-00-21b.xml,other error,6
I think this one I think I think these ones supposed to be up,who made this,CHI,MOT,TRUE,36,0.09500000000002728,5.201999999999998,FALSE,TRUE,FALSE,FALSE,fraser/3-00-21b.xml,other error,3
it drinked it all,it drank all the juice didn't it,CHI,MOT,TRUE,36,0.0340000000001055,1.4049999999999727,TRUE,FALSE,TRUE,FALSE,fraser/3-00-21b.xml,overregularization,8
where did you do did that,how did I do that,CHI,MOT,TRUE,36,0.0029999999999290594,2.0900000000001455,TRUE,FALSE,FALSE,FALSE,fraser/3-00-21b.xml,other error,5
yeah lots of words,air,CHI,MOT,FALSE,36,-1.0039999999999054,1.7419999999997344,FALSE,TRUE,FALSE,TRUE,fraser/3-00-21b.xml,no error,1
will I just carried it,yeah,CHI,MOT,TRUE,36,0.1390000000001237,1.6720000000000255,TRUE,FALSE,FALSE,FALSE,fraser/3-00-21b.xml,other error,1
I wiped it off,you wiped it off,CHI,MOT,FALSE,36,0.06500000000005457,1.4510000000000218,TRUE,FALSE,FALSE,FALSE,fraser/3-00-21b.xml,no error,4
I nearly falled then,that's not good is it,CHI,MOT,TRUE,36,0.6620000000000061,2.181999999999988,TRUE,FALSE,TRUE,FALSE,fraser/3-00-21v.xml,overregularization,6
the the train said it,you didn't say it,CHI,MOT,TRUE,36,0.07000000000016371,2.9489999999998417,TRUE,FALSE,FALSE,FALSE,fraser/3-00-21v.xml,other error,5
how did Wendy did that,pardon,CHI,MOT,TRUE,36,2.2959999999998217,2.229000000000042,TRUE,FALSE,FALSE,FALSE,fraser/3-00-23a.xml,other error,1
how did Wendy did that,like this,CHI,MOT,TRUE,36,0.18499999999994543,1.9390000000000782,TRUE,FALSE,FALSE,FALSE,fraser/3-00-23a.xml,other error,2
why did it went down,because he has to put it down when he puts it away,CHI,MOT,TRUE,36,1.4980000000000473,1.997000000000071,TRUE,FALSE,FALSE,FALSE,fraser/3-00-23a.xml,other error,12
and some side my ears,no no no no don't put it inside your ears,CHI,MOT,FALSE,36,-0.4519999999997708,1.9969999999998436,FALSE,TRUE,FALSE,TRUE,fraser/3-00-23a.xml,no error,11
have we got paint in the babyschool,oh there's lots of paint in babyschool isn't there,CHI,MOT,FALSE,36,0.009000000000014552,2.2169999999996435,TRUE,FALSE,FALSE,FALSE,fraser/3-00-23a.xml,no error,11
you did have their chocolate and their sweeties though,eh,CHI,MOT,FALSE,36,0.32500000000001705,2.518999999999977,TRUE,FALSE,FALSE,FALSE,fraser/3-00-25a.xml,no error,1
said they not,they are,CHI,MOT,TRUE,36,0.03499999999996817,1.3239999999999554,TRUE,FALSE,FALSE,FALSE,fraser/3-00-25a.xml,other error,2
Jwww and me cried,why were you crying,CHI,MOT,FALSE,36,-0.6970000000000027,2.4850000000000136,TRUE,FALSE,FALSE,TRUE,fraser/3-00-25a.xml,no error,4
gone whoo,does it,CHI,MOT,TRUE,36,-0.49900000000002365,1.7530000000001564,TRUE,FALSE,FALSE,TRUE,fraser/3-00-25a.xml,other error,2
the yellow one's gone,I didn't see that one,CHI,MOT,FALSE,36,-0.4760000000001128,1.3350000000000364,TRUE,FALSE,FALSE,TRUE,fraser/3-00-25a.xml,no error,6
xxx here is it gone,I don't know what you're saying Fraser,CHI,MOT,FALSE,36,1.856999999999971,1.91599999999994,TRUE,FALSE,FALSE,FALSE,fraser/3-00-25a.xml,no error,9
hey I xxx look at the pictures,yeah,CHI,MOT,FALSE,36,-0.3830000000002656,2.462000000000444,FALSE,TRUE,FALSE,TRUE,fraser/3-00-25a.xml,no error,1
er have you just have xxx had a rectangle,had the rectangles,CHI,MOT,TRUE,36,0.4270000000001346,5.235999999999876,TRUE,FALSE,FALSE,FALSE,fraser/3-00-25a.xml,other error,3
that wasn't supposed to have the rectangles,okay then,CHI,MOT,FALSE,36,0.033999999999650754,2.9030000000002474,TRUE,FALSE,FALSE,FALSE,fraser/3-00-25a.xml,no error,2
we've had those ones,okay,CHI,MOT,FALSE,36,0.3830000000002656,1.9510000000000218,TRUE,FALSE,FALSE,FALSE,fraser/3-00-25a.xml,no error,1
who broke it,I don't know,CHI,MOT,TRUE,36,0.25,3.4020000000000152,TRUE,FALSE,FALSE,FALSE,fraser/3-00-26a.xml,other error,4
was it Gullivers_World,yeah that was for Guillivers_World wasn't it,CHI,MOT,FALSE,36,-1.0790000000000077,1.4509999999999934,TRUE,FALSE,FALSE,TRUE,fraser/3-00-26a.xml,no error,9
all done I said,Fraser I'm done,CHI,MOT,FALSE,36,1.544999999999959,2.3559999999999945,TRUE,FALSE,FALSE,FALSE,fraser/3-00-26a.xml,no error,4
all gone I said,okay I'm finished now,CHI,MOT,FALSE,36,-0.23200000000008458,2.299000000000092,TRUE,FALSE,FALSE,TRUE,fraser/3-00-26a.xml,no error,5
no I didn't,look at that bin outside,CHI,MOT,FALSE,36,0.7340000000000373,2.0430000000000064,TRUE,FALSE,FALSE,FALSE,fraser/3-00-26a.xml,no error,5
it's xxx cars,Fraser don't throw things,CHI,MOT,FALSE,36,0.41800000000000637,1.5209999999999582,FALSE,TRUE,FALSE,FALSE,fraser/3-00-26a.xml,no error,5
I seen Maisy in here,well bring the book over here,CHI,MOT,TRUE,36,0.5340000000001055,2.7519999999999527,TRUE,FALSE,FALSE,FALSE,fraser/3-00-26a.xml,other error,6
I breaked it,are you breaking it,CHI,MOT,TRUE,36,0,1.2069999999999936,TRUE,FALSE,TRUE,FALSE,fraser/3-00-26b.xml,overregularization,4
buds,so Mummy's,CHI,MOT,FALSE,36,-0.8820000000000618,1.009999999999991,FALSE,TRUE,FALSE,TRUE,fraser/3-00-26b.xml,no error,3
where xxx gone,xxx shall we throw that one away,CHI,MOT,FALSE,36,-1.4160000000001673,1.4510000000000218,TRUE,FALSE,FALSE,TRUE,fraser/3-00-26b.xml,no error,7
did I missed it,yeah you missed it,CHI,MOT,TRUE,36,0.02500000000009095,1.3350000000000364,TRUE,FALSE,FALSE,FALSE,fraser/3-00-26b.xml,other error,4
arms,fingers,CHI,MOT,FALSE,36,-0.3129999999996471,0.6619999999998072,FALSE,TRUE,FALSE,TRUE,fraser/3-00-26b.xml,no error,1
I sat on the Vimto,you sat on the Vimto,CHI,MOT,TRUE,36,0.09600000000000364,2.147999999999996,TRUE,FALSE,FALSE,FALSE,fraser/3-00-27b.xml,other error,5
